id,name,alias,type,x,y,height
62348,GS-3056,DSO_2768,node other,4180686.916712,3085658.24754,0
62349,GS-3050,DSO_2730,node other,4179274.320248,3083934.527376,0
62350,GS-3051,DSO_2530,node other,4180292.384188,3085530.678636,0
62351,GS-3053,DSO_2769,node other,4181095.038487,3086266.361237,0
62352,GS-3059,DSO_2529,node other,4179230.939446,3084048.458592,0
62353,IN-2657,,node other,4179836.086693,3085892.508405,0
62354,GS-3060,DSO_2738,node other,4181518.922011,3088785.488191,0
62355,GS-3058,DSO_2528,node other,4181062.788181,3086326.332718,0
62356,GS-2876,DSO_2536,node other,4092705.636599,3122356.58734,0
62357,IN-2676,,node other,4093008.211461,3121958.369942,0
62358,GS-2879,DSO_2537,node other,4089960.186341,3122771.881529,0
62359,GS-2647,DSO_2535,node other,4146187.821486,3209777.7409,0
62360,IN-3048,,node other,4145034.131276,3223399.77915,0
62361,IN-2675,,node other,4092182.887218,3122414.288245,0
62362,GS-7323,DSO_2648,node other,4150805.129983,3206435.625543,0
62363,IN-2668,,node other,4152481.55576,3353672.367522,0
62364,IN-3342,,node other,4152586.751771,3353711.467824,0
62365,GS-2646,DSO_2534,node other,4143937.077448,3213721.831379,0
62366,GS-2639,DSO_2582,node other,4311709.614599,3253589.556131,0
62367,GS-3348,IND_0637,node other,4102356.566139,3157953.855915,0
62368,IN-2671,,node other,4104510.056749,3117658.570225,0
62369,GS-2878,DSO_2532,node other,4093113.715917,3121261.670833,0
62370,GS-2875,DSO_2585,node other,4094169.442506,3120825.530957,0
62371,GS-2517,DSO_2542,node other,4109763.264684,3169775.551607,0
62372,IN-3099,,node other,4109095.399788,3165774.624762,0
62373,GS-2483,DSO_2547,node other,4112338.625435,3175582.281916,0
62374,GS-3203,DSO_2619,node other,4261835.703432,3243756.74113,0
62375,IN-2688,,node other,4107022.816386,3158261.685162,0
62376,GS-2520,DSO_2540,node other,4107375.545308,3163279.275149,0
62377,IN-2689,,node other,4108965.569088,3165808.021452,0
62378,IN-2682,,node other,4255072.451274,3240338.932781,0
62379,GS-2444,DSO_2538,node other,4259384.44157,3241211.260398,0
62380,IN-2745,,node other,4255071.556495,3240338.388233,0
62381,GS-3202,DSO_2543,node other,4261558.078374,3243578.333411,0
62382,GS-1042,DSO_2539,node other,4089591.214221,3095245.32551,0
62383,IN-3495,,node other,4104513.252322,3117667.900875,0
62384,GS-2476,DSO_2579,node other,4096064.817444,3118433.943388,0
62385,IN-3172,,node other,4133961.254231,3256689.787938,0
62386,IN-3223,,node other,4133959.749187,3256689.622057,0
62387,IN-3267,,node other,4112474.083364,3175568.551582,0
62388,GS-6381,IND_0635,node other,4112784.180808,3176998.215464,0
62389,GS-0576,GPR_0023,node other,4125621.802092,3247056.118224,0
62390,IN-2698,,node other,4130362.698764,3253085.382466,0
62391,IN-2696,,node other,4135715.772775,3256772.608874,0
62392,IN-3081,,node other,4133961.038465,3256700.264402,0
62393,IN-2693,,node other,4110501.055919,3160546.353121,0
62394,IN-2694,,node other,4110726.394608,3160582.984397,0
62395,GS-2725,DSO_2598,node other,4130491.929105,3059207.739835,0
62396,GS-2364,DSO_2544,node other,4129957.349374,3064327.606592,0
62397,IN-3268,,node other,4112487.520284,3175565.211989,0
62398,IN-2946,,node other,4112474.474977,3175569.649103,0
62399,IN-2690,,node other,4112473.023012,3175569.709113,0
62400,IN-3101,,node other,4109110.916405,3165770.633396,0
62401,IN-2700,,node other,4124735.065596,3228163.959415,0
62402,IN-2814,,node other,4113017.473706,3177729.760769,0
62403,IN-2703,,node other,4121648.671299,3204334.329958,0
62404,IN-2702,,node other,4123224.845789,3213880.179263,0
62405,GS-1261,DSO_2550,node other,4092121.924202,3126929.237122,0
62406,GS-2867,DSO_2551,node other,4091886.788382,3126715.360063,0
62407,GS-3253,TPP_0123,node other,4092709.926035,3128333.008281,0
62408,GS-2484,DSO_2671,node other,4110988.711779,3185694.527309,0
62409,IN-3174,,node other,4133981.101053,3256634.692193,0
62410,GS-3871,DSO_2548,node other,4125779.310137,3247060.054754,0
62411,IN-2699,,node other,4133988.131488,3256613.490055,0
62412,IN-3173,,node other,4133996.710843,3256656.487038,0
62413,IN-2704,,node other,4120420.448408,3194908.048825,0
62414,IN-2701,,node other,4125466.608714,3237902.742661,0
62415,GS-3028,DSO_2555,node other,4151890.210674,3147302.813728,0
62416,GS-2945,DSO_2556,node other,4140991.29315,3146538.161124,0
62417,GS-3082,DSO_2667,node other,4148836.1809,3144433.497035,0
62418,IN-2989,,node other,4152230.055219,3146977.900564,0
62419,IN-3287,,node other,4152238.258707,3146985.977465,0
62420,IN-3289,,node other,4152220.786553,3146969.191113,0
62421,IN-3036,,node other,4156415.117814,3151441.899438,0
62422,IN-3116,,node other,4152229.740716,3146978.912956,0
62423,IN-2707,,node other,4091931.063992,3126691.875426,0
62424,GS-2324,TPP_0124,node other,4092786.061431,3128422.157515,0
62425,GS-7093,TPP_0120,node other,4092866.318947,3128362.208351,0
62426,GS-2673,DSO_2554,node other,4227640.955014,3058334.40768,0
62427,IN-2827,,node other,4212628.188643,3043423.830641,0
62428,IN-2713,,node other,4148782.267043,3149181.973164,0
62429,GS-3316,IND_0620,node other,4141648.687826,3146248.701382,0
62430,IN-2717,,node other,4192146.65144,3284186.511571,0
62431,IN-2718,,node other,4184091.652761,3353944.128881,0
62432,GS-7343,DSO_2561,node other,4177053.441135,3353210.781473,0
62433,GS-7344,DSO_2562,node other,4184737.205771,3352771.163863,0
62434,GS-7342,DSO_2563,node other,4169117.254133,3355715.965144,0
62435,IN-2719,,node other,4192013.868614,3350917.146482,0
62436,GS-7341,DSO_2565,node other,4161595.685261,3354310.646245,0
62437,IN-2720,,node other,4194712.524614,3350219.372048,0
62438,GS-7345,DSO_2564,node other,4200735.643872,3346527.291581,0
62439,IN-3115,,node other,4152230.442943,3146976.997065,0
62440,IN-3349,,node other,4082834.718601,3088056.934165,0
62441,IN-3351,,node other,4082596.022863,3088173.908763,0
62442,GS-1508,DSO_2905,node other,4083513.586562,3087550.865,0
62443,GS-1478,DSO_2914,node other,4088018.189143,3090353.312016,0
62444,GS-1059,DSO_2558,node other,4089374.607437,3096065.33556,0
62445,GS-3934,DSO_2559,node other,4188089.455571,3292816.18081,0
62446,IN-2716,,node other,4187965.882331,3292864.502414,0
62447,IN-2612,,node other,4149007.909238,3137941.261483,0
62448,GS-3307,IND_0622,node other,4148694.345572,3143505.589841,0
62449,GS-3289,IND_0653,node other,4147315.887253,3160919.649097,0
62450,GS-3288,IND_0652,node other,4149584.284575,3164865.448483,0
62451,IN-2939,,node other,4150864.120556,3155750.882824,0
62452,IN-2613,,node other,4149533.90726,3155396.030785,0
62453,IN-2614,,node other,4151403.925964,3152282.482045,0
62454,IN-2795,,node other,4148114.418243,3161273.856118,0
62455,IN-2609,,node other,4180895.430619,3092722.777715,0
62456,IN-2608,,node other,4180301.346816,3092965.147069,0
62457,GS-2771,DSO_2571,node other,4180294.510214,3093287.6371,0
62458,IN-2610,,node other,4146842.725871,3133686.884609,0
62459,IN-3035,,node other,4146286.535438,3133320.176985,0
62460,IN-2611,,node other,4148356.815689,3136401.825429,0
62461,GS-3083,DSO_2647,node other,4143176.763128,3125806.104801,0
62462,IN-2723,,node other,4166536.42822,3329041.021929,0
62463,IN-2724,,node other,4164120.687804,3337975.978849,0
62464,GS-7334,DSO_2567,node other,4157778.935765,3342301.5672,0
62465,IN-2722,,node other,4164065.586381,3340292.243747,0
62466,GS-7350,DSO_2597,node other,4152887.993671,3354004.337666,0
62467,GS-7335,DSO_2566,node other,4169905.248697,3320120.693288,0
62468,IN-2721,,node other,4170094.968013,3317376.05143,0
62469,IN-2949,,node other,4255621.818268,3252545.155518,0
62470,GS-2441,DSO_2568,node other,4255659.961789,3239834.187557,0
62471,IN-2616,,node other,4255038.607736,3240345.50229,0
62472,GS-3336,IND_0621,node other,4262337.86336,3246762.388653,0
62473,IN-2617,,node other,4262525.175043,3243971.806337,0
62474,IN-3069,,node other,4262528.86053,3243954.62568,0
62475,GS-2443,DSO_2569,node other,4271741.014589,3248948.508168,0
62476,GS-2519,DSO_2575,node other,4108104.577477,3162133.376908,0
62477,GS-2516,DSO_2574,node other,4110399.510117,3162359.550758,0
62478,IN-2628,,node other,4110269.979749,3161784.260868,0
62479,IN-2629,,node other,4110500.607403,3160547.262722,0
62480,IN-2630,,node other,4109984.225439,3157576.933229,0
62481,GS-3303,IND_0624,node other,4109410.979771,3159655.170469,0
62482,IN-3107,,node other,4173035.947412,3086140.518568,0
62483,IN-2625,,node other,4094794.037876,3119441.058779,0
62484,IN-2643,,node other,4094175.01248,3120075.386912,0
62485,IN-2627,,node other,4090781.216453,3124062.013764,0
62486,IN-2941,,node other,4108095.381587,3162147.573895,0
62487,GS-3461,IND_0623,node other,4172258.040835,3085713.406633,0
62488,IN-2606,,node other,4172355.815284,3085878.529085,0
62489,IN-3215,,node other,4176999.394447,3082238.311069,0
62490,IN-3106,,node other,4177000.751669,3082228.813338,0
62491,GS-2573,DSO_2719,node other,4173431.374676,3085878.422131,0
62492,IN-3216,,node other,4176996.948309,3082239.047171,0
62493,GS-2772,DSO_2741,node other,4180111.747023,3093705.761061,0
62494,IN-2874,,node other,4176998.850354,3082228.866465,0
62495,IN-2873,,node other,4154384.098152,3102371.035035,0
62496,IN-2840,,node other,4173008.470582,3086120.384646,0
62497,IN-2868,,node other,4176999.238909,3082227.631397,0
62498,GS-3200,DSO_2733,node other,4172336.797303,3080032.847084,0
62499,IN-2869,,node other,4177010.791888,3082232.53931,0
62500,IN-2842,,node other,4171507.172227,3086371.990073,0
62501,IN-2841,,node other,4164905.868179,3093347.782014,0
62502,GS-2893,DSO_2587,node other,4224245.291647,3226368.809819,0
62503,IN-2636,,node other,4062849.204068,3185651.679335,0
62504,IN-2664,,node other,4216913.731581,3237324.07368,0
62505,GS-1458,DSO_2589,node other,4063459.137677,3185794.7117,0
62506,GS-1460,DSO_2656,node other,4064908.417692,3186675.596953,0
62507,GS-1646,DSO_2590,node other,4067211.15096,3180798.929786,0
62508,IN-3595,,node other,4067371.734091,3178459.968666,0
62509,IN-3196,,node other,4088993.345043,3095285.764073,0
62510,IN-2634,,node other,4079242.902732,3101185.045298,0
62511,GS-1060,DSO_2593,node other,4082382.972394,3099616.245323,0
62512,IN-2846,,node other,4338134.015127,3243962.611411,0
62513,IN-2656,,node other,4345792.302763,3244570.885987,0
62514,GS-3344,IND_0625,node other,4095470.856305,3120062.685333,0
62515,GS-2791,DSO_2580,node other,4113057.299755,3114155.658632,0
62516,GS-2790,DSO_2675,node other,4112028.638897,3113984.769451,0
62517,GS-2794,DSO_2678,node other,4114106.563065,3112687.352765,0
62518,GS-2792,DSO_2581,node other,4111343.947369,3116756.386236,0
62519,IN-2620,,node other,4312081.766941,3253233.798746,0
62520,IN-2621,,node other,4314116.776221,3251435.494275,0
62521,IN-2619,,node other,4311560.945731,3253169.556996,0
62522,GS-7319,DSO_2682,node other,4253670.772021,3253138.046548,0
62523,IN-2641,,node other,4105828.874732,3118050.237526,0
62524,GS-2787,DSO_2584,node other,4106446.787903,3117300.855105,0
62525,IN-2644,,node other,4126612.188334,3053668.411786,0
62526,GS-2726,DSO_2586,node other,4126228.332192,3053451.481423,0
62527,IN-2685,,node other,4126952.240187,3054159.751881,0
62528,IN-2684,,node other,4126596.944635,3053712.288281,0
62529,IN-2646,,node other,4127296.23439,3054357.292709,0
62530,GS-2728,DSO_2599,node other,4127924.408967,3054447.748502,0
62531,IN-2645,,node other,4127812.48401,3054578.4919,0
62532,IN-2550,,node other,4195767.071817,3189206.373134,0
62533,IN-2647,,node other,4127879.107546,3054701.026138,0
62534,IN-2548,,node other,4252385.453553,3238533.214881,0
62535,GS-2416,DSO_2605,node other,4214970.977517,3208391.42834,0
62536,IN-2552,,node other,4209962.387461,3202456.715804,0
62537,GS-3022,DSO_2600,node other,4205866.957034,3195842.285592,0
